Th,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18
673,[3214.15265768],[3143.045723],[3049.515574],[2906.65369539],[2168.59645081],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
683,[3237.74020386],[3165.3270935],[3070.06909592],[2924.55404752],[2180.13275932],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
693,[3261.18439284],[3187.4763809],[3090.5083848],[2942.35621422],[2191.4670888],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
703,[3284.5074091],[3209.51088404],[3110.84164543],[2960.06820207],[2202.60947526],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
713,[3307.72842512],[3231.46025321],[3131.10040657],[2977.71819689],[2213.58220432],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
723,[3330.86410697],[3253.32890975],[3151.28871465],[2995.31030498],[2224.39202521],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
733,[3353.92902091],[3275.13449799],[3171.42302283],[3012.85934022],[2235.0520184],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
743,[3376.93596249],[3296.88916852],[3191.51163759],[3030.37295233],[2245.57054382],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
753,[3399.89622498],[3318.60364084],[3211.57192377],[3047.86662193],[2255.96033809],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
763,[3422.81981963],[3340.28741379],[3231.60896307],[3065.34504896],[2266.22738608],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
773,[3445.71565764],[3361.94893924],[3251.62832542],[3082.81336816],[2276.37775947],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
783,[3468.59170123],[3383.59576623],[3271.63883364],[3100.27923858],[2286.41888102],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
793,[3491.45508983],[3405.23466145],[3291.64679167],[3117.75251155],[2296.35725244],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
803,[3514.3122461],[3426.87171105],[3311.65786705],[3135.23150965],[2306.19743766],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
813,[3537.16896526],[3448.51240643],[3331.67716614],[3152.72035318],[2315.94436505],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
823,[3560.03049099],[3470.1617085],[3351.70931047],[3170.23121038],[2325.60366691],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
833,[3582.90157994],[3491.82412073],[3371.75849301],[3187.76280942],[2335.17892452],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
843,[3605.78655704],[3513.50373635],[3391.82851989],[3205.31964014],[2344.6741921],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
853,[3628.68936295],[3535.20428368],[3411.92285698],[3222.90273584],[2354.09282891],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
863,[3651.61359503],[3556.92916516],[3432.04466694],[3240.5164189],[2363.43840081],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
873,[3674.56254283],[3578.68149114],[3452.19684053],[3258.16314526],[2372.71403098],[125.72676978],[126.98095853],[763.13581827],[764.54359092],[908.76036926],[911.69926563],[1087.498372],[1008.45397038],[1008.45397038],[763.13581827],[763.13581827]
