Th,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18
673,[3248.04874518],[3174.92865221],[3078.84368246],[2932.37584771],[2266.59610394],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
683,[3270.04904066],[3195.72390535],[3098.03606532],[2949.09364042],[2277.34339418],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
693,[3292.02863635],[3216.50064483],[3117.2192012],[2965.80735914],[2287.95730137],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
703,[3313.99586486],[3237.26925419],[3136.39578526],[2982.51970258],[2298.44316015],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
713,[3335.95808718],[3258.03673889],[3155.57312732],[2999.23733227],[2308.80859695],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
723,[3357.92183521],[3278.80931327],[3174.76268378],[3015.97048375],[2319.06314791],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
733,[3379.89292943],[3299.59251308],[3193.96693775],[3032.72153436],[2329.21125413],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
743,[3401.87657668],[3320.39128913],[3213.18850507],[3049.49289141],[2339.25723378],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
753,[3423.87745176],[3341.21008526],[3232.43306885],[3066.2897785],[2349.20694044],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
763,[3445.89976592],[3362.05290384],[3251.70424518],[3083.11542091],[2359.06484121],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
773,[3467.94732457],[3382.92336085],[3271.00549027],[3099.97294867],[2368.83520229],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
783,[3490.02357614],[3403.82473255],[3290.33986843],[3116.86513524],[2378.52194177],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
793,[3512.13165367],[3424.75999541],[3309.71016274],[3133.79606012],[2388.12890237],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
803,[3534.27441031],[3445.73186006],[3329.11890946],[3150.7666753],[2397.65941395],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
813,[3556.45444977],[3466.74279811],[3348.56817234],[3167.77926797],[2407.11634432],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
823,[3578.67415251],[3487.79476487],[3368.06056753],[3184.83422015],[2416.50277145],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
833,[3600.93571561],[3508.89079458],[3387.59809622],[3201.93481861],[2425.82169337],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
843,[3623.24110096],[3530.03176578],[3407.18188359],[3219.08210781],[2435.07541201],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
853,[3645.59216431],[3551.21978214],[3426.81389496],[3236.27786263],[2444.26654506],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
863,[3667.99059203],[3572.4564442],[3446.49562921],[3253.52338167],[2453.3974],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
873,[3690.4379349],[3593.74322347],[3466.2284633],[3270.82005674],[2462.47017978],[125.72676978],[126.35319764],[641.12979024],[641.81135094],[762.93247701],[764.33867541],[908.51464951],[844.72108112],[844.72108112],[641.12979024],[641.12979024]
