Th,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18
673,[3196.33735193],[3126.30800968],[3034.16218295],[2893.30653677],[2134.23838943],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
683,[3220.82911911],[3149.43899898],[3055.49636931],[2911.89001454],[2146.22580208],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
693,[3245.09946288],[3172.36398545],[3076.64680944],[2930.31290456],[2157.96678053],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
703,[3269.1804537],[3195.11347929],[3097.63579451],[2948.59585344],[2169.48015161],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
713,[3293.09953021],[3217.71357016],[3118.49045301],[2966.7634928],[2180.78668537],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
723,[3316.88032333],[3240.18671577],[3139.23179804],[2984.83500552],[2191.90315744],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
733,[3340.54330919],[3262.55236975],[3159.87801675],[3002.82683167],[2202.84415036],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
743,[3364.10633109],[3284.82747359],[3180.44493488],[3020.75333348],[2213.62255776],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
753,[3387.58502008],[3307.02686248],[3200.94268745],[3038.62381463],[2224.24787888],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
763,[3410.99313649],[3329.16359047],[3221.3924564],[3056.45704961],[2234.73487163],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
773,[3434.34284911],[3351.2491969],[3241.80025201],[3074.25877961],[2245.09025795],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
783,[3457.64496495],[3373.29392564],[3262.1729372],[3092.03516513],[2255.32079554],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
793,[3480.90911948],[3395.30690655],[3282.52114144],[3109.79945373],[2265.4354293],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
803,[3504.14393509],[3417.29630652],[3302.85246332],[3127.55195124],[2275.4399934],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
813,[3527.35715378],[3439.26946172],[3323.17372514],[3145.30169703],[2285.34094945],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
823,[3550.55574882],[3461.23296632],[3343.49379215],[3163.05259973],[2295.14464261],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
833,[3573.7460193],[3483.19277937],[3363.80999454],[3180.81179895],[2304.85343329],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
843,[3596.93367042],[3505.15429823],[3384.13554494],[3198.58507107],[2314.47516846],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
853,[3620.12388212],[3527.12242128],[3404.47225137],[3216.37524265],[2324.01298789],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
863,[3643.3213679],[3549.1016042],[3424.82427103],[3234.18398076],[2333.47061628],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
873,[3666.53042555],[3571.09590824],[3445.19537461],[3252.0159021],[2342.85190235],[125.72676978],[127.29483897],[807.11094642],[808.89277075],[962.13470201],[965.87359097],[1154.63087219],[1069.14544856],[1069.14544856],[807.11094642],[807.11094642]
