Th,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18
673,[3264.18977354],[3190.24380481],[3093.17305158],[2945.56623079],[2357.50835658],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
683,[3285.49450382],[3210.38734928],[3111.77416375],[2961.78282092],[2367.9106962],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
693,[3306.82587306],[3230.55932283],[3130.4070618],[2978.03199501],[2378.20699625],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
703,[3328.18760845],[3250.76399147],[3149.07373846],[2994.31566558],[2388.40151784],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
713,[3349.58301392],[3271.00374554],[3167.77754714],[3010.6369083],[2398.49908855],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
723,[3371.0151044],[3291.28173659],[3186.51977606],[3026.99697718],[2408.50324967],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
733,[3392.48658982],[3311.60055005],[3205.30402144],[3043.39912428],[2418.418621],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
743,[3413.99992658],[3331.96252957],[3224.13249015],[3059.84543132],[2428.24895808],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
753,[3435.55734793],[3352.36980598],[3243.00712347],[3076.33756318],[2437.99762168],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
763,[3457.16088967],[3372.82432193],[3261.92989316],[3092.87738421],[2447.66798346],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
773,[3478.81241209],[3393.32785286],[3280.90239287],[3109.4672653],[2457.26317579],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
783,[3500.51361874],[3413.8820248],[3299.92615787],[3126.10810056],[2466.78600752],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
793,[3522.26607247],[3434.48833029],[3319.00259621],[3142.80164042],[2476.23924738],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
803,[3544.07120936],[3455.1481401],[3338.13300188],[3159.54695036],[2485.62517625],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
813,[3565.93035064],[3475.86271595],[3357.31856669],[3176.34651324],[2494.94639174],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
823,[3587.84471312],[3496.63322013],[3376.56038939],[3193.2013465],[2504.20518309],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
833,[3609.81541819],[3517.46072398],[3395.85948354],[3210.11239048],[2513.40372023],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
843,[3631.8434998],[3538.34621539],[3415.21678452],[3227.0805143],[2522.54406203],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
853,[3653.92991133],[3559.29060533],[3434.633156],[3244.10652461],[2531.62816595],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
863,[3676.07553172],[3580.29473372],[3454.10939454],[3261.19115628],[2540.65789016],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
873,[3698.28117088],[3601.35376638],[3473.6410329],[3278.33054993],[2549.63262811],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
