Th,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18
673,[3177.89776773],[3108.98423394],[3205.30181125],[3107.12394368],[2956.91837921],[2164.75457562],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
683,[3203.37757714],[3133.04449498],[3229.33246895],[3129.29846971],[2976.23758653],[2176.67603202],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
693,[3228.54439243],[3156.81199337],[3253.1822176],[3151.31024751],[2995.41754681],[2188.3685981],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
703,[3253.44273747],[3180.32909094],[3276.87790654],[3173.18433329],[3014.48089878],[2199.85185019],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
713,[3278.11032102],[3203.63164141],[3300.44262274],[3194.94225665],[3033.446845],[2211.1426541],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
723,[3302.57931928],[3226.75022613],[3323.89634131],[3216.59905633],[3052.32952272],[2222.2543242],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
733,[3326.87737657],[3249.71110406],[3347.25644473],[3238.18164824],[3071.15261647],[2233.2052595],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
743,[3351.02839437],[3272.53697522],[3370.5381406],[3259.69345765],[3089.91947505],[2244.00154094],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
753,[3375.05315929],[3295.24756598],[3393.75480032],[3281.15049659],[3108.64850687],[2254.65761731],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
763,[3398.96984729],[3317.86011919],[3416.9182355],[3302.5637439],[3127.3424178],[2265.17862169],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
773,[3422.79443175],[3340.38978147],[3440.03892516],[3323.94293409],[3146.01308446],[2275.5746233],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
783,[3446.54101603],[3362.84992052],[3463.12620352],[3345.29673338],[3164.66825411],[2285.85307875],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
793,[3470.22210662],[3385.2523855],[3486.18841614],[3366.63288606],[3183.31180192],[2296.01909649],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
803,[3493.84883866],[3407.6077221],[3509.23305058],[3387.95833672],[3201.95761137],[2306.08300064],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
813,[3517.43116347],[3429.92535578],[3532.26684613],[3409.27933297],[3220.60617356],[2316.04763133],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
823,[3540.97800527],[3452.21373384],[3555.29588655],[3430.60151262],[3239.26199814],[2325.91786441],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
833,[3564.49739291],[3474.48044123],[3578.32567883],[3451.92997956],[3257.93030963],[2335.69879432],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
843,[3587.99657117],[3496.73233135],[3601.36122028],[3473.26935555],[3276.61547143],[2345.39490467],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
853,[3611.48209517],[3518.97560194],[3624.4070561],[3494.62384765],[3295.32122352],[2355.01021652],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
863,[3634.95991103],[3541.21587241],[3647.46732881],[3515.99728832],[3314.05096928],[2364.54845301],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
873,[3658.43542482],[3563.45824985],[3670.545821],[3537.3931754],[3332.80781363],[2374.01307048],[125.72676978],[127.60871942],[845.02296419],[847.18519934],[1008.54671322],[1013.10606167],[1213.89047217],[1122.31804148],[1122.31804148],[845.02296419],[845.02296419]
