Th,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18
673,[3097.01748387],[3032.95114086],[3148.95825526],[3055.50156176],[2912.24896628],[2079.05523743],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
683,[3127.49846324],[3061.72560102],[3176.0990862],[3080.53272736],[2934.06405786],[2092.56931946],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
693,[3157.11045792],[3089.67944846],[3202.75901111],[3105.12275517],[2955.49144339],[2105.68363334],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
703,[3185.98924052],[3116.94242369],[3229.00745663],[3129.33643163],[2976.58777931],[2118.44199972],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
713,[3214.24426417],[3143.61846416],[3254.90228566],[3153.22771509],[2997.4076307],[2130.88556616],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
723,[3241.96513635],[3169.79276793],[3280.4921647],[3176.84197069],[3017.98559363],[2143.04235222],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
733,[3269.22605886],[3195.53586654],[3305.81836373],[3200.21763116],[3038.35848493],[2154.94082682],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
743,[3296.08909923],[3220.90670497],[3330.91614343],[3223.38751403],[3058.55575289],[2166.60423223],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
753,[3322.60664473],[3245.95503093],[3355.8158373],[3246.37983367],[3078.60674575],[2178.05500492],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
763,[3348.82327217],[3270.72315288],[3380.54370492],[3269.21899351],[3098.52664015],[2189.30686632],[125.72676978],[128.8642412],[962.23974023],[965.98035006],[1154.76400552],[1162.79967858],[1407.95635913],[1292.9116605],[1292.9116605],[962.23974023],[962.23974023]
