Th,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18
673,[3138.98121398],[3072.41209383],[3177.87784426],[3082.00156495],[2935.17876773],[2118.33469559],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
683,[3166.72695412],[3098.60628568],[3203.35875038],[3105.50680142],[2955.65845848],[2130.99859075],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
693,[3193.92644142],[3124.28652855],[3228.52655721],[3128.72669406],[2975.88966663],[2143.35784139],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
703,[3220.65944287],[3149.52875157],[3253.42580343],[3151.7028046],[2995.90978026],[2155.44258658],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
713,[3246.99206271],[3174.39579514],[3278.0942099],[3174.47030847],[3015.75011888],[2167.27835084],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
723,[3272.97961998],[3198.9402462],[3302.56396284],[3197.05920128],[3035.4384382],[2178.88773236],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
733,[3298.66881565],[3223.20647429],[3326.86271492],[3219.49523336],[3054.99797153],[2190.28991652],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
743,[3324.09938922],[3247.23222132],[3351.01437463],[3241.79725535],[3074.44545052],[2201.49972753],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
753,[3349.30540165],[3271.04980876],[3375.03973456],[3263.99479984],[3093.81127053],[2212.53926212],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
763,[3374.31624058],[3294.68714001],[3398.95697573],[3286.09456993],[3113.09462582],[2223.41231108],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
773,[3399.15741619],[3318.16839988],[3422.78207586],[3308.11480318],[3132.31483528],[2234.13380096],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
783,[3423.85119731],[3341.51469821],[3446.5291421],[3330.06859406],[3151.48359365],[2244.71393587],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
793,[3448.41712423],[3364.74455013],[3470.21068417],[3351.96754735],[3170.61125125],[2255.16185809],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
803,[3472.87242544],[3387.87427313],[3493.83784007],[3373.82198936],[3189.70700632],[2265.48579969],[125.72676978],[128.23648031],[908.88315989],[911.82373259],[1087.65168781],[1093.91078429],[1317.23383699],[1213.95012734],[1213.95012734],[908.88315989],[908.88315989]
