Th,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18
673,[3264.18977354],[3190.24380481],[3268.12878525],[3165.12066119],[3008.31814719],[2408.58868218],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
683,[3285.49450382],[3210.38734928],[3289.26962289],[3184.65985288],[3025.373213],[2419.03582389],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
693,[3306.82587306],[3230.55932283],[3310.44762195],[3204.23804537],[3042.46818261],[2429.38215077],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
703,[3328.18760845],[3250.76399147],[3331.66554446],[3223.85783345],[3059.60548514],[2439.63212756],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
713,[3349.58301392],[3271.00374554],[3352.92588144],[3243.52149413],[3076.78708437],[2449.78977108],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
723,[3371.0151044],[3291.28173659],[3374.23088766],[3263.23128135],[3094.01509612],[2459.85903181],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
733,[3392.48658982],[3311.60055005],[3395.58261088],[3282.98904616],[3111.2922695],[2469.84407219],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
743,[3413.99992658],[3331.96252957],[3416.98291658],[3302.79654246],[3128.61942827],[2479.74779889],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
753,[3435.55734793],[3352.36980598],[3438.43350888],[3322.65537296],[3145.99854595],[2489.57365863],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
763,[3457.16088967],[3372.82432193],[3459.93594828],[3342.56700594],[3163.42899056],[2499.32351874],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
773,[3478.81241209],[3393.32785286],[3481.4916669],[3362.53278949],[3180.91330605],[2509.00093194],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
783,[3500.51361874],[3413.8820248],[3503.10198146],[3382.55396368],[3198.45263417],[2518.60855375],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
793,[3522.26607247],[3434.48833029],[3524.76810446],[3402.63167103],[3216.04802839],[2528.14889628],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
803,[3544.07120936],[3455.1481401],[3546.49115378],[3422.7669655],[3233.7004622],[2537.62434298],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
813,[3565.93035064],[3475.86271595],[3568.27216107],[3442.96082075],[3251.4108281],[2547.03713905],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
823,[3587.84471312],[3496.63322013],[3590.11207893],[3463.21413537],[3269.17997776],[2556.38944175],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
833,[3609.81541819],[3517.46072398],[3612.01178726],[3483.52774037],[3287.008674],[2565.68328363],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
843,[3631.8434998],[3538.34621539],[3633.97209876],[3503.90240368],[3304.89763272],[2574.9206038],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
853,[3653.92991133],[3559.29060533],[3655.99376376],[3524.33883463],[3322.84751715],[2584.10324907],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
863,[3676.07553172],[3580.29473372],[3678.07747452],[3544.83768794],[3340.85894134],[2593.23297978],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
873,[3698.28117088],[3601.35376638],[3700.22386899],[3565.39956717],[3358.93247333],[2602.31147514],[125.72676978],[126.03931719],[537.13513374],[537.46734642],[640.78563777],[641.4656923],[762.52531097],[709.49803021],[709.49803021],[537.13513374],[537.13513374]
